  ZR    Vel     logg logTeff  y1(CHEOPS)    
  ZR    Vel     logg logTeff  y2(CHEOPS)  
 -4.50  2.000   1.00  3.653    1.4157
 -4.50  2.000   1.00  3.653   -0.0026
 -4.50  2.000   1.00  3.677    1.3095
 -4.50  2.000   1.00  3.677   -0.0078
 -4.50  2.000   1.00  3.699    1.2301
 -4.50  2.000   1.00  3.699   -0.0115
 -4.50  2.000   1.00  3.720    1.1754
 -4.50  2.000   1.00  3.720   -0.0142
 -4.50  2.000   1.00  3.740    1.1370
 -4.50  2.000   1.00  3.740   -0.0158
 -4.50  2.000   1.00  3.760    1.1081
 -4.50  2.000   1.00  3.760   -0.0158
 -4.50  2.000   1.00  3.778    1.2173
 -4.50  2.000   1.00  3.778   -0.0351
 -4.50  2.000   1.00  3.796    1.2065
 -4.50  2.000   1.00  3.796   -0.0333
 -4.50  2.000   1.00  3.813    1.0568
 -4.50  2.000   1.00  3.813   -0.0172
 -4.50  2.000   1.00  3.829    1.0177
 -4.50  2.000   1.00  3.829   -0.0148
 -4.50  2.000   1.00  3.845    0.9532
 -4.50  2.000   1.00  3.845   -0.0098
 -4.50  2.000   1.00  3.860    0.8844
 -4.50  2.000   1.00  3.860   -0.0043
 -4.50  2.000   1.00  3.875    0.8165
 -4.50  2.000   1.00  3.875   -0.0016
 -4.50  2.000   1.50  3.544    1.6885
 -4.50  2.000   1.50  3.544    0.0365
 -4.50  2.000   1.50  3.574    1.6614
 -4.50  2.000   1.50  3.574    0.0335
 -4.50  2.000   1.50  3.602    1.6003
 -4.50  2.000   1.50  3.602    0.0140
 -4.50  2.000   1.50  3.628    1.4925
 -4.50  2.000   1.50  3.628    0.0037
 -4.50  2.000   1.50  3.653    1.3812
 -4.50  2.000   1.50  3.653   -0.0043
 -4.50  2.000   1.50  3.677    1.2855
 -4.50  2.000   1.50  3.677   -0.0091
 -4.50  2.000   1.50  3.699    1.2129
 -4.50  2.000   1.50  3.699   -0.0123
 -4.50  2.000   1.50  3.720    1.1633
 -4.50  2.000   1.50  3.720   -0.0143
 -4.50  2.000   1.50  3.740    1.1307
 -4.50  2.000   1.50  3.740   -0.0162
 -4.50  2.000   1.50  3.760    1.1047
 -4.50  2.000   1.50  3.760   -0.0167
 -4.50  2.000   1.50  3.778    1.0993
 -4.50  2.000   1.50  3.778   -0.0174
 -4.50  2.000   1.50  3.796    1.2040
 -4.50  2.000   1.50  3.796   -0.0364
 -4.50  2.000   1.50  3.813    1.1777
 -4.50  2.000   1.50  3.813   -0.0351
 -4.50  2.000   1.50  3.829    1.0376
 -4.50  2.000   1.50  3.829   -0.0193
 -4.50  2.000   1.50  3.845    0.9941
 -4.50  2.000   1.50  3.845   -0.0167
 -4.50  2.000   1.50  3.860    0.9211
 -4.50  2.000   1.50  3.860   -0.0115
 -4.50  2.000   1.50  3.875    0.8456
 -4.50  2.000   1.50  3.875   -0.0070
 -4.50  2.000   1.50  3.889    0.7730
 -4.50  2.000   1.50  3.889   -0.0035
 -4.50  2.000   1.50  3.903    0.6635
 -4.50  2.000   1.50  3.903    0.0006
 -4.50  2.000   1.50  3.929    0.5757
 -4.50  2.000   1.50  3.929    0.0113
 -4.50  2.000   1.50  3.954    0.4723
 -4.50  2.000   1.50  3.954    0.0207
 -4.50  2.000   2.00  3.544    1.7755
 -4.50  2.000   2.00  3.544    0.0157
 -4.50  2.000   2.00  3.574    1.6408
 -4.50  2.000   2.00  3.574    0.0200
 -4.50  2.000   2.00  3.602    1.5412
 -4.50  2.000   2.00  3.602    0.0071
 -4.50  2.000   2.00  3.628    1.4537
 -4.50  2.000   2.00  3.628    0.0002
 -4.50  2.000   2.00  3.653    1.3492
 -4.50  2.000   2.00  3.653   -0.0052
 -4.50  2.000   2.00  3.677    1.2657
 -4.50  2.000   2.00  3.677   -0.0094
 -4.50  2.000   2.00  3.699    1.2003
 -4.50  2.000   2.00  3.699   -0.0117
 -4.50  2.000   2.00  3.720    1.1520
 -4.50  2.000   2.00  3.720   -0.0137
 -4.50  2.000   2.00  3.740    1.1221
 -4.50  2.000   2.00  3.740   -0.0153
 -4.50  2.000   2.00  3.760    1.1003
 -4.50  2.000   2.00  3.760   -0.0170
 -4.50  2.000   2.00  3.778    1.0812
 -4.50  2.000   2.00  3.778   -0.0175
 -4.50  2.000   2.00  3.796    1.0789
 -4.50  2.000   2.00  3.796   -0.0202
 -4.50  2.000   2.00  3.813    1.1842
 -4.50  2.000   2.00  3.813   -0.0375
 -4.50  2.000   2.00  3.829    1.1604
 -4.50  2.000   2.00  3.829   -0.0361
 -4.50  2.000   2.00  3.845    1.0161
 -4.50  2.000   2.00  3.845   -0.0216
 -4.50  2.000   2.00  3.860    0.9656
 -4.50  2.000   2.00  3.860   -0.0188
 -4.50  2.000   2.00  3.875    0.8846
 -4.50  2.000   2.00  3.875   -0.0134
 -4.50  2.000   2.00  3.889    0.8070
 -4.50  2.000   2.00  3.889   -0.0087
 -4.50  2.000   2.00  3.903    0.7370
 -4.50  2.000   2.00  3.903   -0.0049
 -4.50  2.000   2.00  3.916    0.6703
 -4.50  2.000   2.00  3.916   -0.0016
 -4.50  2.000   2.00  3.929    0.6107
 -4.50  2.000   2.00  3.929    0.0033
 -4.50  2.000   2.00  3.942    0.5628
 -4.50  2.000   2.00  3.942    0.0046
 -4.50  2.000   2.00  3.954    0.5299
 -4.50  2.000   2.00  3.954    0.0099
 -4.50  2.000   2.00  3.966    0.5077
 -4.50  2.000   2.00  3.966    0.0082
 -4.50  2.000   2.00  3.978    0.4934
 -4.50  2.000   2.00  3.978    0.0089
 -4.50  2.000   2.00  3.989    0.4838
 -4.50  2.000   2.00  3.989    0.0090
 -4.50  2.000   2.00  4.000    0.4744
 -4.50  2.000   2.00  4.000    0.0088
 -4.50  2.000   2.00  4.021    0.4506
 -4.50  2.000   2.00  4.021    0.0077
 -4.50  2.000   2.00  4.146    0.4261
 -4.50  2.000   2.00  4.146   -0.0005
 -4.50  2.000   2.50  3.544    1.8024
 -4.50  2.000   2.50  3.544    0.0070
 -4.50  2.000   2.50  3.574    1.6244
 -4.50  2.000   2.50  3.574    0.0091
 -4.50  2.000   2.50  3.602    1.5090
 -4.50  2.000   2.50  3.602    0.0014
 -4.50  2.000   2.50  3.628    1.4323
 -4.50  2.000   2.50  3.628   -0.0053
 -4.50  2.000   2.50  3.653    1.3316
 -4.50  2.000   2.50  3.653   -0.0059
 -4.50  2.000   2.50  3.677    1.2498
 -4.50  2.000   2.50  3.677   -0.0080
 -4.50  2.000   2.50  3.699    1.1880
 -4.50  2.000   2.50  3.699   -0.0102
 -4.50  2.000   2.50  3.720    1.1416
 -4.50  2.000   2.50  3.720   -0.0119
 -4.50  2.000   2.50  3.740    1.1099
 -4.50  2.000   2.50  3.740   -0.0138
 -4.50  2.000   2.50  3.760    1.0900
 -4.50  2.000   2.50  3.760   -0.0159
 -4.50  2.000   2.50  3.778    1.0771
 -4.50  2.000   2.50  3.778   -0.0173
 -4.50  2.000   2.50  3.796    1.0604
 -4.50  2.000   2.50  3.796   -0.0182
 -4.50  2.000   2.50  3.813    1.0590
 -4.50  2.000   2.50  3.813   -0.0208
 -4.50  2.000   2.50  3.829    1.1611
 -4.50  2.000   2.50  3.829   -0.0375
 -4.50  2.000   2.50  3.845    1.1337
 -4.50  2.000   2.50  3.845   -0.0366
 -4.50  2.000   2.50  3.860    0.9895
 -4.50  2.000   2.50  3.860   -0.0236
 -4.50  2.000   2.50  3.875    0.9323
 -4.50  2.000   2.50  3.875   -0.0205
 -4.50  2.000   2.50  3.889    0.8493
 -4.50  2.000   2.50  3.889   -0.0149
 -4.50  2.000   2.50  3.903    0.7706
 -4.50  2.000   2.50  3.903   -0.0103
 -4.50  2.000   2.50  3.916    0.7030
 -4.50  2.000   2.50  3.916   -0.0065
 -4.50  2.000   2.50  3.929    0.6414
 -4.50  2.000   2.50  3.929   -0.0031
 -4.50  2.000   2.50  3.942    0.5894
 -4.50  2.000   2.50  3.942   -0.0001
 -4.50  2.000   2.50  3.954    0.5493
 -4.50  2.000   2.50  3.954    0.0022
 -4.50  2.000   2.50  3.966    0.5193
 -4.50  2.000   2.50  3.966    0.0037
 -4.50  2.000   2.50  3.978    0.4989
 -4.50  2.000   2.50  3.978    0.0046
 -4.50  2.000   2.50  3.989    0.4843
 -4.50  2.000   2.50  3.989    0.0049
 -4.50  2.000   2.50  4.000    0.4703
 -4.50  2.000   2.50  4.000    0.0049
 -4.50  2.000   2.50  4.021    0.4604
 -4.50  2.000   2.50  4.021    0.0042
 -4.50  2.000   2.50  4.041    0.4501
 -4.50  2.000   2.50  4.041    0.0017
 -4.50  2.000   2.50  4.061    0.4428
 -4.50  2.000   2.50  4.061    0.0004
 -4.50  2.000   2.50  4.079    0.4375
 -4.50  2.000   2.50  4.079   -0.0012
 -4.50  2.000   2.50  4.097    0.4335
 -4.50  2.000   2.50  4.097   -0.0027
 -4.50  2.000   2.50  4.114    0.4301
 -4.50  2.000   2.50  4.114   -0.0043
 -4.50  2.000   2.50  4.146    0.4284
 -4.50  2.000   2.50  4.146   -0.0046
 -4.50  2.000   2.50  4.176    0.4276
 -4.50  2.000   2.50  4.176   -0.0105
 -4.50  2.000   2.50  4.204    0.4280
 -4.50  2.000   2.50  4.204   -0.0134
 -4.50  2.000   2.50  4.230    0.4294
 -4.50  2.000   2.50  4.230   -0.0160
 -4.50  2.000   2.50  4.255    0.4331
 -4.50  2.000   2.50  4.255   -0.0186
 -4.50  2.000   2.50  4.279    0.4384
 -4.50  2.000   2.50  4.279   -0.0218
 -4.50  2.000   3.00  3.544    1.8371
 -4.50  2.000   3.00  3.544   -0.0009
 -4.50  2.000   3.00  3.574    1.6169
 -4.50  2.000   3.00  3.574    0.0085
 -4.50  2.000   3.00  3.602    1.4750
 -4.50  2.000   3.00  3.602    0.0002
 -4.50  2.000   3.00  3.628    1.4179
 -4.50  2.000   3.00  3.628   -0.0094
 -4.50  2.000   3.00  3.653    1.3353
 -4.50  2.000   3.00  3.653   -0.0082
 -4.50  2.000   3.00  3.677    1.2420
 -4.50  2.000   3.00  3.677   -0.0073
 -4.50  2.000   3.00  3.699    1.1779
 -4.50  2.000   3.00  3.699   -0.0083
 -4.50  2.000   3.00  3.720    1.1302
 -4.50  2.000   3.00  3.720   -0.0097
 -4.50  2.000   3.00  3.740    1.0971
 -4.50  2.000   3.00  3.740   -0.0114
 -4.50  2.000   3.00  3.760    1.0777
 -4.50  2.000   3.00  3.760   -0.0137
 -4.50  2.000   3.00  3.778    1.0650
 -4.50  2.000   3.00  3.778   -0.0158
 -4.50  2.000   3.00  3.796    1.0534
 -4.50  2.000   3.00  3.796   -0.0177
 -4.50  2.000   3.00  3.813    1.0397
 -4.50  2.000   3.00  3.813   -0.0187
 -4.50  2.000   3.00  3.829    1.0377
 -4.50  2.000   3.00  3.829   -0.0216
 -4.50  2.000   3.00  3.845    1.1281
 -4.50  2.000   3.00  3.845   -0.0369
 -4.50  2.000   3.00  3.860    1.1003
 -4.50  2.000   3.00  3.860   -0.0366
 -4.50  2.000   3.00  3.875    0.9595
 -4.50  2.000   3.00  3.875   -0.0251
 -4.50  2.000   3.00  3.889    0.8981
 -4.50  2.000   3.00  3.889   -0.0215
 -4.50  2.000   3.00  3.903    0.8150
 -4.50  2.000   3.00  3.903   -0.0163
 -4.50  2.000   3.00  3.916    0.7384
 -4.50  2.000   3.00  3.916   -0.0115
 -4.50  2.000   3.00  3.929    0.6733
 -4.50  2.000   3.00  3.929   -0.0077
 -4.50  2.000   3.00  3.942    0.6160
 -4.50  2.000   3.00  3.942   -0.0044
 -4.50  2.000   3.00  3.954    0.5694
 -4.50  2.000   3.00  3.954   -0.0019
 -4.50  2.000   3.00  3.966    0.5329
 -4.50  2.000   3.00  3.966    0.0000
 -4.50  2.000   3.00  3.978    0.5065
 -4.50  2.000   3.00  3.978    0.0012
 -4.50  2.000   3.00  3.989    0.4877
 -4.50  2.000   3.00  3.989    0.0019
 -4.50  2.000   3.00  4.000    0.4685
 -4.50  2.000   3.00  4.000    0.0022
 -4.50  2.000   3.00  4.021    0.4559
 -4.50  2.000   3.00  4.021    0.0020
 -4.50  2.000   3.00  4.041    0.4435
 -4.50  2.000   3.00  4.041    0.0012
 -4.50  2.000   3.00  4.061    0.4345
 -4.50  2.000   3.00  4.061    0.0003
 -4.50  2.000   3.00  4.079    0.4282
 -4.50  2.000   3.00  4.079   -0.0008
 -4.50  2.000   3.00  4.097    0.4237
 -4.50  2.000   3.00  4.097   -0.0020
 -4.50  2.000   3.00  4.114    0.4194
 -4.50  2.000   3.00  4.114   -0.0032
 -4.50  2.000   3.00  4.146    0.4172
 -4.50  2.000   3.00  4.146   -0.0057
 -4.50  2.000   3.00  4.176    0.4160
 -4.50  2.000   3.00  4.176   -0.0081
 -4.50  2.000   3.00  4.204    0.4163
 -4.50  2.000   3.00  4.204   -0.0106
 -4.50  2.000   3.00  4.230    0.4175
 -4.50  2.000   3.00  4.230   -0.0128
 -4.50  2.000   3.00  4.255    0.4195
 -4.50  2.000   3.00  4.255   -0.0151
 -4.50  2.000   3.00  4.279    0.4229
 -4.50  2.000   3.00  4.279   -0.0175
 -4.50  2.000   3.00  4.301    0.4285
 -4.50  2.000   3.00  4.301   -0.0209
 -4.50  2.000   3.00  4.322    0.4380
 -4.50  2.000   3.00  4.322   -0.0243
 -4.50  2.000   3.00  4.342    0.4543
 -4.50  2.000   3.00  4.342   -0.0289
 -4.50  2.000   3.00  4.362    0.4808
 -4.50  2.000   3.00  4.362   -0.0356
 -4.50  2.000   3.00  4.380    0.5257
 -4.50  2.000   3.00  4.380   -0.0459
 -4.50  2.000   3.00  4.398    0.5937
 -4.50  2.000   3.00  4.398   -0.0630
 -4.50  2.000   3.00  4.415    0.6725
 -4.50  2.000   3.00  4.415   -0.0886
 -4.50  2.000   3.50  3.574    1.4915
 -4.50  2.000   3.50  3.574    0.0134
 -4.50  2.000   3.50  3.602    1.4265
 -4.50  2.000   3.50  3.602    0.0016
 -4.50  2.000   3.50  3.628    1.3911
 -4.50  2.000   3.50  3.628   -0.0081
 -4.50  2.000   3.50  3.653    1.3422
 -4.50  2.000   3.50  3.653   -0.0111
 -4.50  2.000   3.50  3.677    1.2492
 -4.50  2.000   3.50  3.677   -0.0092
 -4.50  2.000   3.50  3.699    1.1744
 -4.50  2.000   3.50  3.699   -0.0074
 -4.50  2.000   3.50  3.720    1.1230
 -4.50  2.000   3.50  3.720   -0.0078
 -4.50  2.000   3.50  3.740    1.0844
 -4.50  2.000   3.50  3.740   -0.0090
 -4.50  2.000   3.50  3.760    1.0614
 -4.50  2.000   3.50  3.760   -0.0108
 -4.50  2.000   3.50  3.778    1.0495
 -4.50  2.000   3.50  3.778   -0.0135
 -4.50  2.000   3.50  3.796    1.0388
 -4.50  2.000   3.50  3.796   -0.0160
 -4.50  2.000   3.50  3.813    1.0300
 -4.50  2.000   3.50  3.813   -0.0181
 -4.50  2.000   3.50  3.829    1.0200
 -4.50  2.000   3.50  3.829   -0.0196
 -4.50  2.000   3.50  3.845    1.0133
 -4.50  2.000   3.50  3.845   -0.0221
 -4.50  2.000   3.50  3.860    1.0880
 -4.50  2.000   3.50  3.860   -0.0358
 -4.50  2.000   3.50  3.875    1.0620
 -4.50  2.000   3.50  3.875   -0.0354
 -4.50  2.000   3.50  3.889    0.9283
 -4.50  2.000   3.50  3.889   -0.0259
 -4.50  2.000   3.50  3.903    0.8631
 -4.50  2.000   3.50  3.903   -0.0220
 -4.50  2.000   3.50  3.916    0.7841
 -4.50  2.000   3.50  3.916   -0.0169
 -4.50  2.000   3.50  3.929    0.7105
 -4.50  2.000   3.50  3.929   -0.0125
 -4.50  2.000   3.50  3.942    0.6482
 -4.50  2.000   3.50  3.942   -0.0088
 -4.50  2.000   3.50  3.954    0.5954
 -4.50  2.000   3.50  3.954   -0.0055
 -4.50  2.000   3.50  3.966    0.5524
 -4.50  2.000   3.50  3.966   -0.0030
 -4.50  2.000   3.50  3.978    0.5196
 -4.50  2.000   3.50  3.978   -0.0011
 -4.50  2.000   3.50  3.989    0.4953
 -4.50  2.000   3.50  3.989    0.0001
 -4.50  2.000   3.50  4.000    0.4707
 -4.50  2.000   3.50  4.000    0.0008
 -4.50  2.000   3.50  4.021    0.4546
 -4.50  2.000   3.50  4.021    0.0013
 -4.50  2.000   3.50  4.041    0.4392
 -4.50  2.000   3.50  4.041    0.0011
 -4.50  2.000   3.50  4.061    0.4290
 -4.50  2.000   3.50  4.061    0.0005
 -4.50  2.000   3.50  4.079    0.4221
 -4.50  2.000   3.50  4.079   -0.0002
 -4.50  2.000   3.50  4.097    0.4167
 -4.50  2.000   3.50  4.097   -0.0010
 -4.50  2.000   3.50  4.114    0.4114
 -4.50  2.000   3.50  4.114   -0.0018
 -4.50  2.000   3.50  4.146    0.4084
 -4.50  2.000   3.50  4.146   -0.0036
 -4.50  2.000   3.50  4.176    0.4065
 -4.50  2.000   3.50  4.176   -0.0054
 -4.50  2.000   3.50  4.204    0.4064
 -4.50  2.000   3.50  4.204   -0.0073
 -4.50  2.000   3.50  4.230    0.4073
 -4.50  2.000   3.50  4.230   -0.0091
 -4.50  2.000   3.50  4.255    0.4087
 -4.50  2.000   3.50  4.255   -0.0109
 -4.50  2.000   3.50  4.279    0.4108
 -4.50  2.000   3.50  4.279   -0.0127
 -4.50  2.000   3.50  4.301    0.4138
 -4.50  2.000   3.50  4.301   -0.0146
 -4.50  2.000   3.50  4.322    0.4185
 -4.50  2.000   3.50  4.322   -0.0167
 -4.50  2.000   3.50  4.342    0.4260
 -4.50  2.000   3.50  4.342   -0.0195
 -4.50  2.000   3.50  4.362    0.4373
 -4.50  2.000   3.50  4.362   -0.0233
 -4.50  2.000   3.50  4.380    0.4543
 -4.50  2.000   3.50  4.380   -0.0288
 -4.50  2.000   3.50  4.398    0.4796
 -4.50  2.000   3.50  4.398   -0.0372
 -4.50  2.000   3.50  4.415    0.5163
 -4.50  2.000   3.50  4.415   -0.0495
 -4.50  2.000   3.50  4.431    0.5635
 -4.50  2.000   3.50  4.431   -0.0474
 -4.50  2.000   3.50  4.447    0.6046
 -4.50  2.000   3.50  4.447   -0.0604
 -4.50  2.000   3.50  4.462    0.6141
 -4.50  2.000   3.50  4.462   -0.0709
 -4.50  2.000   3.50  4.477    0.5851
 -4.50  2.000   3.50  4.477   -0.0734
 -4.50  2.000   3.50  4.491    0.5389
 -4.50  2.000   3.50  4.491   -0.0663
 -4.50  2.000   4.00  3.602    1.3493
 -4.50  2.000   4.00  3.602    0.0033
 -4.50  2.000   4.00  3.628    1.3555
 -4.50  2.000   4.00  3.628   -0.0043
 -4.50  2.000   4.00  3.653    1.3296
 -4.50  2.000   4.00  3.653   -0.0108
 -4.50  2.000   4.00  3.677    1.2623
 -4.50  2.000   4.00  3.677   -0.0098
 -4.50  2.000   4.00  3.699    1.1857
 -4.50  2.000   4.00  3.699   -0.0077
 -4.50  2.000   4.00  3.720    1.1204
 -4.50  2.000   4.00  3.720   -0.0069
 -4.50  2.000   4.00  3.740    1.0786
 -4.50  2.000   4.00  3.740   -0.0074
 -4.50  2.000   4.00  3.760    1.0483
 -4.50  2.000   4.00  3.760   -0.0086
 -4.50  2.000   4.00  3.778    1.0288
 -4.50  2.000   4.00  3.778   -0.0109
 -4.50  2.000   4.00  3.796    1.0200
 -4.50  2.000   4.00  3.796   -0.0135
 -4.50  2.000   4.00  3.813    1.0127
 -4.50  2.000   4.00  3.813   -0.0161
 -4.50  2.000   4.00  3.829    1.0066
 -4.50  2.000   4.00  3.829   -0.0185
 -4.50  2.000   4.00  3.845    0.9980
 -4.50  2.000   4.00  3.845   -0.0203
 -4.50  2.000   4.00  3.860    0.9894
 -4.50  2.000   4.00  3.860   -0.0224
 -4.50  2.000   4.00  3.875    1.0448
 -4.50  2.000   4.00  3.875   -0.0340
 -4.50  2.000   4.00  3.889    1.0173
 -4.50  2.000   4.00  3.889   -0.0341
 -4.50  2.000   4.00  3.903    0.8980
 -4.50  2.000   4.00  3.903   -0.0260
 -4.50  2.000   4.00  3.916    0.8286
 -4.50  2.000   4.00  3.916   -0.0220
 -4.50  2.000   4.00  3.929    0.7523
 -4.50  2.000   4.00  3.929   -0.0168
 -4.50  2.000   4.00  3.942    0.6865
 -4.50  2.000   4.00  3.942   -0.0131
 -4.50  2.000   4.00  3.954    0.6295
 -4.50  2.000   4.00  3.954   -0.0098
 -4.50  2.000   4.00  3.966    0.5799
 -4.50  2.000   4.00  3.966   -0.0066
 -4.50  2.000   4.00  3.978    0.5397
 -4.50  2.000   4.00  3.978   -0.0039
 -4.50  2.000   4.00  3.989    0.5093
 -4.50  2.000   4.00  3.989   -0.0020
 -4.50  2.000   4.00  4.000    0.4782
 -4.50  2.000   4.00  4.000   -0.0007
 -4.50  2.000   4.00  4.021    0.4574
 -4.50  2.000   4.00  4.021    0.0007
 -4.50  2.000   4.00  4.041    0.4385
 -4.50  2.000   4.00  4.041    0.0011
 -4.50  2.000   4.00  4.061    0.4264
 -4.50  2.000   4.00  4.061    0.0010
 -4.50  2.000   4.00  4.079    0.4180
 -4.50  2.000   4.00  4.079    0.0007
 -4.50  2.000   4.00  4.097    0.4120
 -4.50  2.000   4.00  4.097    0.0002
 -4.50  2.000   4.00  4.114    0.4060
 -4.50  2.000   4.00  4.114   -0.0003
 -4.50  2.000   4.00  4.146    0.4025
 -4.50  2.000   4.00  4.146   -0.0015
 -4.50  2.000   4.00  4.176    0.3999
 -4.50  2.000   4.00  4.176   -0.0027
 -4.50  2.000   4.00  4.204    0.3993
 -4.50  2.000   4.00  4.204   -0.0040
 -4.50  2.000   4.00  4.230    0.3999
 -4.50  2.000   4.00  4.230   -0.0053
 -4.50  2.000   4.00  4.255    0.4012
 -4.50  2.000   4.00  4.255   -0.0066
 -4.50  2.000   4.00  4.279    0.4030
 -4.50  2.000   4.00  4.279   -0.0078
 -4.50  2.000   4.00  4.301    0.4051
 -4.50  2.000   4.00  4.301   -0.0090
 -4.50  2.000   4.00  4.322    0.4082
 -4.50  2.000   4.00  4.322   -0.0102
 -4.50  2.000   4.00  4.342    0.4126
 -4.50  2.000   4.00  4.342   -0.0116
 -4.50  2.000   4.00  4.362    0.4195
 -4.50  2.000   4.00  4.362   -0.0134
 -4.50  2.000   4.00  4.380    0.4298
 -4.50  2.000   4.00  4.380   -0.0157
 -4.50  2.000   4.00  4.398    0.4446
 -4.50  2.000   4.00  4.398   -0.0187
 -4.50  2.000   4.00  4.415    0.4654
 -4.50  2.000   4.00  4.415   -0.0227
 -4.50  2.000   4.00  4.431    0.4933
 -4.50  2.000   4.00  4.431   -0.0284
 -4.50  2.000   4.00  4.447    0.5285
 -4.50  2.000   4.00  4.447   -0.0356
 -4.50  2.000   4.00  4.462    0.5631
 -4.50  2.000   4.00  4.462   -0.0427
 -4.50  2.000   4.00  4.477    0.5854
 -4.50  2.000   4.00  4.477   -0.0471
 -4.50  2.000   4.00  4.491    0.5872
 -4.50  2.000   4.00  4.491   -0.0472
 -4.50  2.000   4.00  4.505    0.5604
 -4.50  2.000   4.00  4.505   -0.0459
 -4.50  2.000   4.00  4.519    0.5093
 -4.50  2.000   4.00  4.519   -0.0404
 -4.50  2.000   4.00  4.531    0.4512
 -4.50  2.000   4.00  4.531   -0.0317
 -4.50  2.000   4.00  4.544    0.3939
 -4.50  2.000   4.00  4.544   -0.0229
 -4.50  2.000   4.50  3.628    1.3338
 -4.50  2.000   4.50  3.628   -0.0008
 -4.50  2.000   4.50  3.653    1.3138
 -4.50  2.000   4.50  3.653   -0.0074
 -4.50  2.000   4.50  3.677    1.2663
 -4.50  2.000   4.50  3.677   -0.0091
 -4.50  2.000   4.50  3.699    1.1911
 -4.50  2.000   4.50  3.699   -0.0097
 -4.50  2.000   4.50  3.720    1.1247
 -4.50  2.000   4.50  3.720   -0.0068
 -4.50  2.000   4.50  3.740    1.0735
 -4.50  2.000   4.50  3.740   -0.0062
 -4.50  2.000   4.50  3.760    1.0387
 -4.50  2.000   4.50  3.760   -0.0071
 -4.50  2.000   4.50  3.778    1.0157
 -4.50  2.000   4.50  3.778   -0.0087
 -4.50  2.000   4.50  3.796    1.0009
 -4.50  2.000   4.50  3.796   -0.0109
 -4.50  2.000   4.50  3.813    0.9928
 -4.50  2.000   4.50  3.813   -0.0136
 -4.50  2.000   4.50  3.829    0.9876
 -4.50  2.000   4.50  3.829   -0.0163
 -4.50  2.000   4.50  3.845    0.9822
 -4.50  2.000   4.50  3.845   -0.0189
 -4.50  2.000   4.50  3.860    0.9737
 -4.50  2.000   4.50  3.860   -0.0210
 -4.50  2.000   4.50  3.875    0.9607
 -4.50  2.000   4.50  3.875   -0.0230
 -4.50  2.000   4.50  3.889    0.9998
 -4.50  2.000   4.50  3.889   -0.0323
 -4.50  2.000   4.50  3.903    0.9749
 -4.50  2.000   4.50  3.903   -0.0324
 -4.50  2.000   4.50  3.916    0.8709
 -4.50  2.000   4.50  3.916   -0.0306
 -4.50  2.000   4.50  3.929    0.7971
 -4.50  2.000   4.50  3.929   -0.0216
 -4.50  2.000   4.50  3.942    0.7192
 -4.50  2.000   4.50  3.942   -0.0165
 -4.50  2.000   4.50  3.954    0.6633
 -4.50  2.000   4.50  3.954   -0.0144
 -4.50  2.000   4.50  3.966    0.6149
 -4.50  2.000   4.50  3.966   -0.0108
 -4.50  2.000   4.50  3.978    0.5692
 -4.50  2.000   4.50  3.978   -0.0077
 -4.50  2.000   4.50  3.989    0.5316
 -4.50  2.000   4.50  3.989   -0.0050
 -4.50  2.000   4.50  4.000    0.4916
 -4.50  2.000   4.50  4.000   -0.0031
 -4.50  2.000   4.50  4.021    0.4652
 -4.50  2.000   4.50  4.021   -0.0005
 -4.50  2.000   4.50  4.041    0.4413
 -4.50  2.000   4.50  4.041    0.0006
 -4.50  2.000   4.50  4.061    0.4264
 -4.50  2.000   4.50  4.061    0.0010
 -4.50  2.000   4.50  4.079    0.4164
 -4.50  2.000   4.50  4.079    0.0011
 -4.50  2.000   4.50  4.097    0.4096
 -4.50  2.000   4.50  4.097    0.0009
 -4.50  2.000   4.50  4.114    0.4029
 -4.50  2.000   4.50  4.114    0.0007
 -4.50  2.000   4.50  4.146    0.3987
 -4.50  2.000   4.50  4.146    0.0000
 -4.50  2.000   4.50  4.176    0.3955
 -4.50  2.000   4.50  4.176   -0.0008
 -4.50  2.000   4.50  4.204    0.3945
 -4.50  2.000   4.50  4.204   -0.0017
 -4.50  2.000   4.50  4.230    0.3948
 -4.50  2.000   4.50  4.230   -0.0025
 -4.50  2.000   4.50  4.255    0.3960
 -4.50  2.000   4.50  4.255   -0.0034
 -4.50  2.000   4.50  4.279    0.3977
 -4.50  2.000   4.50  4.279   -0.0042
 -4.50  2.000   4.50  4.301    0.3999
 -4.50  2.000   4.50  4.301   -0.0049
 -4.50  2.000   4.50  4.322    0.4024
 -4.50  2.000   4.50  4.322   -0.0056
 -4.50  2.000   4.50  4.342    0.4057
 -4.50  2.000   4.50  4.342   -0.0064
 -4.50  2.000   4.50  4.362    0.4107
 -4.50  2.000   4.50  4.362   -0.0072
 -4.50  2.000   4.50  4.380    0.4180
 -4.50  2.000   4.50  4.380   -0.0083
 -4.50  2.000   4.50  4.398    0.4290
 -4.50  2.000   4.50  4.398   -0.0098
 -4.50  2.000   4.50  4.415    0.4436
 -4.50  2.000   4.50  4.415   -0.0117
 -4.50  2.000   4.50  4.431    0.4632
 -4.50  2.000   4.50  4.431   -0.0142
